time,CH1-CH-CH_raw_temp_chwr,CH1-CH-CH_raw_temp_chws,CH1-CH-CH_raw_temp_cws,CH1-CH-CH_raw_temp_cwr,CH1-CH-CH_raw_power_active_total,CH1-percentage_current,CH2-CH-CH_raw_temp_chwr,CH2-CH-CH_raw_temp_chws,CH2-CH-CH_raw_temp_cws,CH2-CH-CH_raw_temp_cwr,CH2-CH-CH_raw_power_active_total,CH2-percentage_current,CH3-CH-CH_raw_temp_chwr,CH3-CH-CH_raw_temp_chws,CH3-CH-CH_raw_temp_cws,CH3-CH-CH_raw_temp_cwr,CH3-CH-CH_raw_power_active_total,CH3-percentage_current,CH4-CH-CH_raw_temp_chwr,CH4-CH-CH_raw_temp_chws,CH4-CH-CH_raw_temp_cws,CH4-CH-CH_raw_temp_cwr,CH4-CH-CH_raw_power_active_total,CH4-percentage_current,CH5-CH-CH_raw_temp_chwr,CH5-CH-CH_raw_temp_chws,CH5-CH-CH_raw_temp_cws,CH5-CH-CH_raw_temp_cwr,CH5-CH-CH_raw_power_active_total,CH5-percentage_current,CWP1-CWP-PUMP_raw_power_active_total,CWP2-CWP-PUMP_raw_power_active_total,CHWP1-CHWP-PUMP_raw_power_active_total,CHWP2-CHWP-PUMP_raw_power_active_total,CT1_5-CT-CT_raw_power_active_total,CT5_10-CT-CT_raw_power_active_total,CHPL-CHPL-CHPL_raw_chws_pressure_low,CHPL-CHPL-CHPL_raw_chwr_pressure_low,CHPL-CHPL-CHPL_raw_chws_pressure_medium,CHPL-CHPL-CHPL_raw_chwr_pressure_medium,CHPL-CHPL-CHPL_raw_temp_chws_header_low,CHPL-CHPL-CHPL_raw_temp_chwr_header_low,CHPL-CHPL-CHPL_raw_temp_chws_header_medium,CHPL-CHPL-CHPL_raw_temp_chwr_header_medium,CHPL-CHPL-CHPL_raw_temp_cws_header,CHPL-CHPL-CHPL_raw_temp_cwr_header,CHPL-CHPL-CHPL_raw_load_building,CHPL-CHPL-CHPL_cal_power_plant,CHPL-CHPL-CHPL_cal_eff_plant,CHPL-CHPL-CHPL_raw_delta_temperature_header,CHPL-CHPL-CHPL_raw_delta_pressure_header,pres,temperature,RH,ws,wd,ssrd,ws_u,ws_v,total_chiller_power,total_pump_power,total_ct_power,total_plant_power,hour,day_of_week,month,is_cooling_season,is_weekend,is_working_hour,dew_point,wet_bulb,low_temp_load,medium_temp_load,delta_temp_header,cooling_water_delta,temp_lag1,temp_lag2,temp_lag3,temp_ma3,temp_ma6,temp_x_rh,ssrd_x_temp
2025-01-11 15:00:00,14.8,15.0033333333333,15.1766666666666,16.8,0,0.0,14.2799999999999,14.452,15.5,17.06,0.0,0.0,14.8899999999999,14.055,16.2859999999999,17.61,0,0.0,11.42,7.01333333333333,24.0299999999999,29.0133333333333,998,70.1033333333333,14.7399999999999,15.0966666666666,14.9966666666666,17.1733333333333,1.0,0.0,64.0,78.0,117.0,91.0,0.0,63.0,4.61868666666666,3.7773,4.50131333333333,3.77156999999999,6.88666666666666,10.5833333333333,13.04,15.7266666666666,25.3433333333333,28.3,1917.13143518518,1412.0,0.736517055683043,2.95666666666666,0.841386666666666,980.03,13.489,14.0,6.4648,284.95996,515.5,6.245685048316485,-1.668849099600055,999.0,350.0,63.0,1412.0,15,5,1,0,1,1,-3.7109999999999985,6.609000000000002,3.6966666666666406,2.6866666666666017,2.95666666666666,2.956666666666699,12.783,11.677,10.361,12.649666666666667,10.484483333333333,188.846,6953.579500000001
2025-01-11 16:00:00,14.7066666666666,15.0433333333333,15.2666666666666,16.8399999999999,0,0.0,14.3789999999999,14.56,15.599,17.06,0.0,0.0,14.8129999999999,14.3263333333333,16.4033333333333,17.6356666666666,0,0.0,11.3933333333333,6.98666666666666,24.0899999999999,29.09,1016,69.2333333333333,14.6833333333333,14.9533333333333,15.1399999999999,17.28,1.0,0.0,62.0,79.0,119.0,92.0,0.0,62.0,4.60300666666666,3.76697,4.48844999999999,3.76176333333333,6.85333333333333,10.6566666666666,13.02,15.6233333333333,25.1733333333333,28.4,1893.33935185185,1431.0,0.755807456597971,3.22666666666668,0.836036666666667,979.52,13.34,13.9,8.5925,286.42004,377.46,8.242056288000617,-2.4289018908612747,1017.0,352.0,62.0,1431.0,16,5,1,0,1,1,-3.879999999999999,6.452,3.8033333333332706,2.6033333333332997,3.22666666666668,3.2266666666666985,13.489,12.783,11.677,13.204,11.68715,185.42600000000002,5035.3164
2025-01-11 17:00:00,14.6999999999999,15.0,15.3433333333333,16.8999999999999,0,0.0,14.4083333333333,14.5783333333333,15.6723333333333,17.06,0.0,0.0,14.7799999999999,14.209,16.512,17.72,0,0.0,11.3666666666666,6.99333333333333,23.9433333333333,28.9266666666666,1005,69.3699999999999,14.6733333333333,14.9566666666666,15.25,17.3633333333333,0.0,0.0,63.0,79.0,119.0,92.0,0.0,63.0,4.60801666666666,3.77110666666666,4.49183333333333,3.76532666666666,6.87666666666666,10.58,12.9866666666666,15.6333333333333,25.1466666666666,28.2666666666666,1897.07680555555,1421.0,0.749047163424605,3.12,0.83691,979.52,12.352,16.8,8.0477,288.03003,199.7,7.652513047591763,-2.49088726088473,1005.0,353.0,63.0,1421.0,17,5,1,0,1,1,-4.288,5.696,3.7033333333333402,2.6466666666667003,3.12,3.120000000000001,13.34,13.489,12.783,13.060333333333332,12.333666666666666,207.51360000000003,2466.6944
2025-01-11 18:00:00,14.64,14.9666666666666,15.3999999999999,16.8999999999999,0,0.0,14.5,14.67,15.72,17.1663333333333,0.0,0.0,14.725,14.1796666666666,16.6113333333333,17.7566666666666,0,0.0,11.32,7.00666666666666,24.0666666666666,28.9933333333333,1011,68.64,14.5766666666666,14.8333333333333,15.3666666666666,17.46,0.0,0.0,64.0,79.0,120.0,92.0,0.0,63.0,4.62095666666666,3.79063666666666,4.50391333333333,3.78443666666666,6.88,10.5433333333333,12.8933333333333,15.5133333333333,25.38,28.3066666666666,1877.11333333333,1429.0,0.761275291493676,2.92666666666666,0.830320000000001,979.86,9.8647,21.5,8.2644,292.86,32.3,7.615287915285192,-3.2105602824602606,1011.0,355.0,63.0,1429.0,18,5,1,0,1,1,-5.8353,3.5846999999999993,3.6633333333332994,2.619999999999999,2.92666666666666,2.926666666666602,12.352,13.34,13.489,11.852233333333333,12.250949999999998,212.09105,318.62980999999996
2025-01-11 19:00:00,14.5066666666666,14.8833333333333,15.5733333333333,16.8999999999999,0,0.0,14.5,14.67,15.8043333333333,17.17,0.0,0.0,14.6296666666666,14.1333333333333,16.67,17.8299999999999,0,0.0,11.2766666666666,6.99,23.6,28.4266666666666,966,66.9866666666666,14.4966666666666,14.7299999999999,15.5066666666666,17.6,1.0,0.0,62.0,79.0,118.0,91.0,1.0,64.0,4.63392666666666,3.79049,4.51687666666666,3.78605666666666,6.87333333333333,10.4166666666666,12.7733333333333,15.4066666666666,25.24,27.84,1831.89925925925,1382.0,0.75440829675253,2.60000000000001,0.843436666666666,979.76,8.1892,25.3,5.3866,289.26,0.0,5.08511988474218,-1.776799177678693,967.0,350.0,65.0,1382.0,19,5,1,0,1,0,-6.750800000000002,2.2131999999999983,3.54333333333327,2.633333333333301,2.60000000000001,2.6000000000000014,9.8647,12.352,13.34,10.135299999999999,11.669649999999999,207.18676,0.0
2025-01-11 20:00:00,14.3266666666666,14.7666666666666,15.6,16.98,0,0.0,14.5,14.7286666666666,15.8299999999999,17.2249999999999,0.0,0.0,14.504,14.0146666666666,16.7213333333333,17.8446666666666,0,0.0,11.2366666666666,6.97666666666666,23.3333333333333,28.0866666666666,952,66.04,14.3633333333333,14.6133333333333,15.6,17.6766666666666,0.0,0.0,63.0,79.0,118.0,92.0,0.0,61.0,4.60467666666666,3.74524,4.49093,3.73847666666666,6.88,10.5266666666666,12.7466666666666,15.2833333333333,24.74,27.5033333333333,1806.01055555555,1365.0,0.755809535996928,2.76333333333332,0.859436666666666,979.76,7.3751,27.3,3.0046,275.03003,0.0,2.993028927821189,-0.2634368941996292,952.0,352.0,61.0,1365.0,20,5,1,0,1,0,-7.164900000000001,1.5590999999999986,3.6466666666666,2.536666666666699,2.76333333333332,2.7633333333333,8.1892,9.8647,12.352,8.476333333333335,10.768333333333333,201.34023,0.0
2025-01-11 21:00:00,14.3,14.6766666666666,15.6,17.0,0,0.0,14.5,14.7799999999999,15.8299999999999,17.2799999999999,0.0,0.0,14.44,13.9766666666666,16.7799999999999,17.94,0,0.0,11.2133333333333,6.99666666666666,23.68,28.4133333333333,942,65.8166666666666,14.3566666666666,14.6033333333333,15.6599999999999,17.6999999999999,0.0,0.0,63.0,78.0,118.0,90.0,0.0,57.0,4.60352333333333,3.7277,4.49161333333333,3.72009666666666,6.86666666666667,10.5266666666666,12.8433333333333,15.3,24.86,27.82,1799.90300925925,1348.0,0.748929244001187,2.95999999999999,0.875823333333333,979.81,6.7823,29.4,2.5315,250.13,0.0,2.380790237006759,0.860424370513353,942.0,349.0,57.0,1348.0,21,5,1,0,1,0,-7.337699999999999,1.1343,3.65999999999993,2.4566666666667007,2.95999999999999,2.960000000000001,7.3751,8.1892,9.8647,7.4488666666666665,9.650549999999999,199.39962,0.0
2025-01-11 22:00:00,14.3,14.6633333333333,15.6,17.0,0,0.0,14.5,14.7799999999999,15.9143333333333,17.2799999999999,0.0,0.0,14.44,13.7983333333333,16.7799999999999,17.94,0,0.0,11.0733333333333,6.99666666666666,23.7233333333333,28.2799999999999,922,65.1433333333333,14.33,14.5599999999999,15.6999999999999,17.7033333333333,1.0,0.0,63.0,79.0,118.0,92.0,0.0,56.0,4.613,3.73186333333333,4.50124333333333,3.72201,6.88666666666666,10.3066666666666,12.76,15.2133333333333,24.75,27.7666666666666,1781.48921296296,1331.0,0.747127734658739,3.01666666666665,0.881136666666666,979.95,6.2585,31.7,2.7926,266.27002,0.0,2.786684477734516,0.1816710806746927,923.0,352.0,56.0,1331.0,22,5,1,0,1,0,-7.4015,0.7944999999999993,3.4199999999999395,2.4533333333332994,3.01666666666665,3.0166666666666018,6.7823,7.3751,8.1892,6.8053,8.4703,198.39444999999998,0.0
2025-01-11 23:00:00,14.1999999999999,14.61,15.6,17.0,0,0.0,14.5,14.7799999999999,15.94,17.2799999999999,0.0,0.0,14.3299999999999,13.8423333333333,16.7799999999999,17.94,0,0.0,10.9633333333333,6.98666666666666,23.8066666666666,28.2733333333333,913,64.1333333333333,14.2766666666666,14.5133333333333,15.6999999999999,17.8,0.0,0.0,65.0,80.0,120.0,92.0,0.0,54.0,4.61593333333333,3.72274999999999,4.50330666666666,3.71459333333333,6.85666666666666,10.2,12.6799999999999,15.1866666666666,24.5499999999999,27.7599999999999,1753.86851851851,1324.0,0.754902654343995,3.21,0.893183333333334,980.24,5.6249,34.3,3.3644,277.20996,0.0,3.3377973495560336,-0.4222513626937347,913.0,357.0,54.0,1324.0,23,5,1,0,1,0,-7.5151,0.36889999999999956,3.343333333333339,2.5066666666666997,3.21,3.2099999999999973,6.2585,6.7823,7.3751,6.221900000000001,7.349116666666666,192.93407,0.0
2025-01-12 00:00:00,14.1733333333333,14.5066666666666,15.6,17.0,0,0.0,14.5,14.7799999999999,15.94,17.2799999999999,0.0,0.0,14.3299999999999,13.7653333333333,16.7799999999999,17.94,0,0.0,10.92,7.00666666666666,23.6166666666666,28.0299999999999,892,63.3099999999999,14.2266666666666,14.4766666666666,15.6999999999999,17.8,0.0,0.0,64.0,78.0,118.0,91.0,0.0,52.0,4.65440666666666,3.77004666666666,4.54182,3.76153666666666,6.92,10.1833333333333,12.7033333333333,15.1333333333333,24.47,27.5199999999999,1731.35263888888,1295.0,0.747970096277485,3.04999999999999,0.88436,980.5,4.925,36.7,3.2178,282.07,0.0,3.1466636408666377,-0.6728631147922398,892.0,351.0,52.0,1295.0,0,6,1,0,1,0,-7.735,-0.13900000000000068,3.2633333333333,2.4300000000000015,3.04999999999999,3.0499999999999012,5.6249,6.2585,6.7823,5.602799999999999,6.525833333333334,180.7475,0.0
2025-01-12 01:00:00,14.2099999999999,14.3999999999999,15.6,17.0,0,0.0,14.5,14.7799999999999,15.94,17.2799999999999,0.0,0.0,14.3299999999999,13.7163333333333,16.7799999999999,17.94,0,0.0,11.01,7.02,23.6533333333333,28.1533333333333,901,64.1866666666666,14.2499999999999,14.4866666666666,15.6999999999999,17.8,1.0,0.0,63.0,79.0,118.0,90.0,0.0,51.0,4.61688333333333,3.73800666666666,4.50442999999999,3.72902666666666,6.92666666666666,10.2833333333333,12.7533333333333,15.1666666666666,24.3799999999999,27.64,1755.32703703703,1303.0,0.742311815694152,3.26,0.878876666666667,980.45,4.2978,38.8,2.8668,273.96997,0.0,2.8599210393484102,-0.1984789376541247,902.0,350.0,51.0,1303.0,1,6,1,0,1,0,-7.942200000000001,-0.5982000000000007,3.35666666666664,2.4133333333333002,3.26,3.260000000000101,4.925,5.6249,6.2585,4.949233333333333,5.877266666666666,166.75463999999997,0.0
2025-01-12 02:00:00,14.1899999999999,14.3999999999999,15.6,17.0,0,0.0,14.5,14.7396666666666,15.8923333333333,17.2799999999999,0.0,0.0,14.3299999999999,13.753,16.703,17.94,0,0.0,11.0466666666666,7.0,23.7133333333333,28.2799999999999,915,64.7166666666666,14.2666666666666,14.5333333333333,15.6033333333333,17.8,0.0,0.0,62.0,78.0,119.0,92.0,0.0,49.0,4.63073666666666,3.75240333333333,4.52200333333333,3.74142333333333,6.88666666666666,10.4633333333333,12.8866666666666,15.2066666666666,24.3666666666666,27.7333333333333,1769.82106481481,1315.0,0.743012966758645,3.36666666666666,0.878333333333333,980.42,3.809,40.7,2.5038,273.27002,0.0,2.499723313603468,-0.1428208508142338,915.0,351.0,49.0,1315.0,2,6,1,0,1,0,-8.050999999999998,-0.9349999999999996,3.5766666666666396,2.3200000000000003,3.36666666666666,3.366666666666699,4.2978,4.925,5.6249,4.343933333333333,5.282916666666667,155.02630000000002,0.0
2025-01-12 03:00:00,14.1966666666666,14.3999999999999,15.6,16.9799999999999,0,0.0,14.5,14.67,15.8299999999999,17.1736666666666,0.0,0.0,14.3299999999999,13.7126666666666,16.67,17.94,0,0.0,11.0066666666666,6.98333333333333,23.8633333333333,28.3466666666666,910,64.6333333333333,14.2366666666666,14.5066666666666,15.6,17.7199999999999,0.0,0.0,64.0,79.0,116.0,90.0,1.0,50.0,4.61273666666666,3.72700333333333,4.50369333333333,3.71645333333333,6.9,10.3533333333333,12.8133333333333,15.1733333333333,24.4566666666666,27.8433333333333,1767.54212962962,1310.0,0.741142164613919,3.38666666666666,0.885733333333333,980.35,3.4044,42.1,1.9796,273.84998,0.0,1.975132590979165,-0.1329188024770419,910.0,349.0,51.0,1310.0,3,6,1,0,1,0,-8.1756,-1.2275999999999998,3.4533333333332994,2.3599999999999994,3.38666666666666,3.3866666666667022,3.809,4.2978,4.925,3.8370666666666664,4.719933333333333,143.32524,0.0
