time,predicted_energy,actual_energy,abs_error,rel_error,savings,savings_rate,date
2025-12-03 11:00:00,1794.97,1752.05,42.92000000000007,2.449701777917301,-42.92000000000007,-2.391126314088819,2025-12-03
2025-12-03 12:00:00,1779.14,1770.63,8.509999999999991,0.48061989235469804,-8.509999999999991,-0.47832098654406,2025-12-03
2025-12-03 13:00:00,1858.67,1767.62,91.05000000000018,5.150993991921351,-91.05000000000018,-4.898664098522071,2025-12-03
2025-12-03 14:00:00,1866.24,1779.27,86.97000000000003,4.887959668852957,-86.97000000000003,-4.660172325102882,2025-12-03
2025-12-03 15:00:00,1874.75,1834.04,40.710000000000036,2.219689864997494,-40.710000000000036,-2.1714895319375938,2025-12-03
2025-12-03 16:00:00,1879.53,1826.12,53.41000000000008,2.9247804087354656,-53.41000000000008,-2.841667863774459,2025-12-03
2025-12-03 17:00:00,1819.87,1812.62,7.25,0.3999735189946045,-7.25,-0.3983801040733679,2025-12-03
2025-12-03 18:00:00,1792.09,1789.04,3.0499999999999545,0.17048249340428134,-3.0499999999999545,-0.17019234525051502,2025-12-03
2025-12-03 19:00:00,1809.33,1752.65,56.679999999999836,3.2339600034233777,-56.679999999999836,-3.132651312916927,2025-12-03
2025-12-03 20:00:00,1777.14,1696.45,80.69000000000005,4.756403077013767,-80.69000000000005,-4.540441383346279,2025-12-03
2025-12-03 21:00:00,1715.83,1757.63,41.80000000000018,2.3782024658204612,41.80000000000018,2.43613877831721,2025-12-03
2025-12-03 22:00:00,1795.61,1798.69,3.0800000000001546,0.17123573267211997,3.0800000000001546,0.17152945238666273,2025-12-03
2025-12-03 23:00:00,1969.45,1826.99,142.46000000000004,7.797524890667165,-142.46000000000004,-7.233491583944758,2025-12-03
2025-12-04 00:00:00,1814.06,1791.59,22.470000000000027,1.254193202685884,-22.470000000000027,-1.2386580377716299,2025-12-04
2025-12-04 01:00:00,1821.09,1786.17,34.919999999999845,1.9550210786207272,-34.919999999999845,-1.917532906116658,2025-12-04
2025-12-04 09:00:00,1833.01,1657.62,175.3900000000001,10.580832760222494,-175.3900000000001,-9.568414793154433,2025-12-04
2025-12-04 10:00:00,1820.59,1670.19,150.39999999999986,9.004963507145886,-150.39999999999986,-8.261058228376509,2025-12-04
2025-12-04 11:00:00,1823.5,1552.16,271.3399999999999,17.481445211833826,-271.3399999999999,-14.880175486701393,2025-12-04
2025-12-04 12:00:00,1841.04,1702.1,138.94000000000005,8.162857646436757,-138.94000000000005,-7.546821361838964,2025-12-04
2025-12-04 13:00:00,1887.39,1734.0,153.3900000000001,8.846020761245681,-153.3900000000001,-8.127096148649727,2025-12-04
2025-12-04 14:00:00,1903.84,1795.36,108.48000000000002,6.042242224400678,-108.48000000000002,-5.697957811580806,2025-12-04
2025-12-04 15:00:00,1909.37,1801.02,108.34999999999991,6.016035357741719,-108.34999999999991,-5.674646611185884,2025-12-04
2025-12-04 16:00:00,1912.29,1815.36,96.93000000000006,5.339436805922796,-96.93000000000006,-5.068791867342299,2025-12-04
2025-12-04 17:00:00,1888.0,1815.12,72.88000000000011,4.015161532019928,-72.88000000000011,-3.8601694915254297,2025-12-04
2025-12-04 18:00:00,1842.07,1814.27,27.799999999999955,1.5322967364284232,-27.799999999999955,-1.5091717470020116,2025-12-04
2025-12-04 19:00:00,1826.05,1810.96,15.089999999999918,0.8332597075584175,-15.089999999999918,-0.8263738670901629,2025-12-04
2025-12-04 20:00:00,1802.96,1790.78,12.180000000000064,0.6801505489228193,-12.180000000000064,-0.6755557527621281,2025-12-04
2025-12-04 21:00:00,1802.52,1721.46,81.05999999999995,4.708793698372308,-81.05999999999995,-4.497037480860127,2025-12-04
2025-12-04 22:00:00,1790.61,1788.43,2.1799999999998363,0.12189462265785277,-2.1799999999998363,-0.12174622056169888,2025-12-04
2025-12-04 23:00:00,1800.0,1796.78,3.2200000000000273,0.17920947472701318,-3.2200000000000273,-0.1788888888888904,2025-12-04
2025-12-05 00:00:00,1836.68,1776.62,60.06000000000017,3.380576600511093,-60.06000000000017,-3.2700307075810793,2025-12-05
2025-12-05 01:00:00,1841.88,1766.75,75.13000000000011,4.252440922597997,-75.13000000000011,-4.078984515820797,2025-12-05
2025-12-05 02:00:00,1828.73,1769.62,59.11000000000013,3.3402651416688403,-59.11000000000013,-3.232297824173067,2025-12-05
2025-12-05 03:00:00,1827.07,1771.62,55.450000000000045,3.1299037039545756,-55.450000000000045,-3.0349138237724906,2025-12-05
2025-12-05 04:00:00,1826.36,1741.68,84.67999999999984,4.861972348537035,-84.67999999999984,-4.636544821393364,2025-12-05
2025-12-05 05:00:00,1826.36,1751.13,75.22999999999979,4.29608310062644,-75.22999999999979,-4.119122188396581,2025-12-05
2025-12-05 06:00:00,1826.39,1746.28,80.11000000000013,4.58746592757176,-80.11000000000013,-4.386248282130329,2025-12-05
2025-12-05 07:00:00,1829.19,1736.78,92.41000000000008,5.320766015269641,-92.41000000000008,-5.051962890678392,2025-12-05
2025-12-05 08:00:00,1829.42,1735.44,93.98000000000002,5.41534135435394,-93.98000000000002,-5.137147292584536,2025-12-05
2025-12-05 09:00:00,1838.53,1718.6,119.93000000000006,6.97835447457233,-119.93000000000006,-6.523146209199744,2025-12-05
2025-12-05 10:00:00,1839.52,1735.6,103.92000000000007,5.987554736114316,-103.92000000000007,-5.649299817343659,2025-12-05
2025-12-05 11:00:00,1837.61,1755.47,82.13999999999987,4.679088791036012,-82.13999999999987,-4.469936493597655,2025-12-05
2025-12-05 12:00:00,1833.76,1801.85,31.910000000000082,1.7709576268834855,-31.910000000000082,-1.7401404763982244,2025-12-05
2025-12-05 13:00:00,1840.98,1826.45,14.529999999999973,0.7955323167893987,-14.529999999999973,-0.789253549739811,2025-12-05
2025-12-05 14:00:00,1838.32,1856.13,17.810000000000173,0.9595233092509777,17.810000000000173,0.9688193568040478,2025-12-05
2025-12-05 15:00:00,1849.29,1832.04,17.25,0.9415733280932731,-17.25,-0.9327904222701685,2025-12-05
2025-12-05 16:00:00,1854.3,1845.29,9.009999999999991,0.48827013640132394,-9.009999999999991,-0.4858976433155364,2025-12-05
2025-12-05 17:00:00,1834.71,1825.6,9.110000000000127,0.49901402278703594,-9.110000000000127,-0.4965362373345176,2025-12-05
2025-12-05 18:00:00,1808.68,1814.93,6.25,0.34436589840930504,6.25,0.3455558750027644,2025-12-05
2025-12-05 19:00:00,1770.49,1803.65,33.16000000000008,1.8384941646106552,33.16000000000008,1.8729278335376127,2025-12-05
2025-12-05 20:00:00,1772.67,1786.76,14.089999999999918,0.7885782086010387,14.089999999999918,0.7948461924667263,2025-12-05
2025-12-05 21:00:00,1740.43,1807.14,66.71000000000004,3.6914682869063844,66.71000000000004,3.832960820027237,2025-12-05
2025-12-05 22:00:00,1795.58,1785.21,10.36999999999989,0.5808840416533568,-10.36999999999989,-0.5775292663094873,2025-12-05
2025-12-05 23:00:00,1808.95,1786.53,22.420000000000073,1.2549467403290218,-22.420000000000073,-1.2393930180491486,2025-12-05
2025-12-06 00:00:00,1817.07,1729.52,87.54999999999995,5.062098154401219,-87.54999999999995,-4.818196327053991,2025-12-06
2025-12-06 01:00:00,1816.31,1707.53,108.77999999999997,6.3706054944861865,-108.77999999999997,-5.989065743182605,2025-12-06
2025-12-06 02:00:00,1758.63,1686.93,71.70000000000005,4.2503245540716,-71.70000000000005,-4.077037239214619,2025-12-06
2025-12-06 03:00:00,1667.48,1702.06,34.57999999999993,2.0316557583163886,34.57999999999993,2.073787991460163,2025-12-06
2025-12-06 04:00:00,1695.05,1695.55,0.5,0.029488956385833508,0.5,0.029497654936432555,2025-12-06
2025-12-06 05:00:00,1658.66,1691.32,32.659999999999854,1.9310361138045937,32.659999999999854,1.969059361171057,2025-12-06
2025-12-06 06:00:00,1739.16,1658.71,80.45000000000005,4.850154638242975,-80.45000000000005,-4.625796361461858,2025-12-06
2025-12-06 07:00:00,1631.91,1657.31,25.399999999999864,1.5326040390753608,25.399999999999864,1.5564583831216097,2025-12-06
2025-12-06 08:00:00,1620.3,1687.98,67.68000000000006,4.009526179220137,67.68000000000006,4.1770042584706575,2025-12-06
2025-12-06 09:00:00,1695.8,1749.64,53.840000000000146,3.0772044534875826,53.840000000000146,3.1749027007901964,2025-12-06
2025-12-06 10:00:00,1811.64,1796.93,14.710000000000036,0.8186184214187551,-14.710000000000036,-0.8119714733611554,2025-12-06
2025-12-06 11:00:00,1887.12,1826.23,60.88999999999987,3.3341912026415,-60.88999999999987,-3.226609860528206,2025-12-06
2025-12-06 12:00:00,1927.2,1886.36,40.840000000000146,2.1650162217180258,-40.840000000000146,-2.1191365711913734,2025-12-06
2025-12-06 13:00:00,1898.39,1902.88,4.490000000000009,0.23595812662911003,4.490000000000009,0.2365162058375786,2025-12-06
2025-12-06 14:00:00,2044.87,1940.87,104.0,5.358421738704807,-104.0,-5.085897881038893,2025-12-06
2025-12-06 15:00:00,2035.2,1956.85,78.35000000000014,4.0038837928303215,-78.35000000000014,-3.8497444968553527,2025-12-06
2025-12-06 16:00:00,2046.49,1975.83,70.66000000000008,3.5762186018027906,-70.66000000000008,-3.452741034649575,2025-12-06
2025-12-06 17:00:00,1907.32,1832.01,75.30999999999995,4.110785421476955,-75.30999999999995,-3.948472201832936,2025-12-06
2025-12-06 18:00:00,2030.57,1936.57,94.0,4.853942795767775,-94.0,-4.6292420354875725,2025-12-06
2025-12-06 19:00:00,1894.97,1926.5,31.529999999999973,1.6366467687516206,31.529999999999973,1.6638785838298218,2025-12-06
2025-12-06 20:00:00,1898.08,1904.96,6.880000000000109,0.36116243910633866,6.880000000000109,0.3624715501981007,2025-12-06
2025-12-06 21:00:00,1888.5,1870.88,17.61999999999989,0.9418027879928104,-17.61999999999989,-0.9330156208631131,2025-12-06
2025-12-06 22:00:00,2024.45,1873.93,150.51999999999998,8.032317108963515,-150.51999999999998,-7.435105831213415,2025-12-06
2025-12-06 23:00:00,1993.82,1877.43,116.38999999999987,6.1994322025321775,-116.38999999999987,-5.837537992396499,2025-12-06
2025-12-07 00:00:00,2048.22,1945.59,102.62999999999988,5.275006553282032,-102.62999999999988,-5.0106922107976635,2025-12-07
2025-12-07 01:00:00,1834.0,1766.52,67.48000000000002,3.819939768584563,-67.48000000000002,-3.6793893129771003,2025-12-07
2025-12-07 02:00:00,1988.11,1852.5,135.6099999999999,7.320377867746283,-135.6099999999999,-6.821051149081284,2025-12-07
2025-12-07 03:00:00,1986.8,1838.6,148.20000000000005,8.060480800609161,-148.20000000000005,-7.459230924099056,2025-12-07
2025-12-07 04:00:00,1987.89,1916.42,71.47000000000003,3.729349516285575,-71.47000000000003,-3.59526935595028,2025-12-07
2025-12-07 05:00:00,1780.81,1911.48,130.67000000000007,6.836064201561099,130.67000000000007,7.337672182883074,2025-12-07
2025-12-07 06:00:00,1774.01,1909.58,135.56999999999994,7.0994668984802916,135.56999999999994,7.642008782363117,2025-12-07
2025-12-07 07:00:00,1775.66,1907.86,132.19999999999982,6.92922960804251,132.19999999999982,7.445118998006365,2025-12-07
2025-12-07 08:00:00,2042.88,1960.2,82.68000000000006,4.217936945209676,-82.68000000000006,-4.047227443609025,2025-12-07
2025-12-07 09:00:00,2028.86,1984.24,44.61999999999989,2.248719912913755,-44.61999999999989,-2.1992646116538297,2025-12-07
2025-12-07 10:00:00,2106.74,2073.88,32.85999999999967,1.5844696896638026,-32.85999999999967,-1.5597558312843385,2025-12-07
2025-12-07 11:00:00,2079.54,2114.87,35.32999999999993,1.6705518542510855,35.32999999999993,1.6989334179674316,2025-12-07
2025-12-07 12:00:00,2198.86,2141.04,57.820000000000164,2.700556738781161,-57.820000000000164,-2.6295444002801522,2025-12-07
2025-12-07 13:00:00,2108.63,2164.64,56.00999999999976,2.587497228176499,56.00999999999976,2.6562270289239818,2025-12-07
2025-12-07 14:00:00,2237.58,2172.43,65.15000000000009,2.9989458808799405,-65.15000000000009,-2.9116277406841364,2025-12-07
2025-12-07 15:00:00,2077.34,2155.45,78.10999999999967,3.6238372497622158,78.10999999999967,3.760097047185327,2025-12-07
2025-12-07 16:00:00,2076.87,2103.01,26.140000000000327,1.2429802996657326,26.140000000000327,1.2586247574475211,2025-12-07
2025-12-07 17:00:00,2102.53,2109.59,7.059999999999945,0.3346621855431598,7.059999999999945,0.3357859340889283,2025-12-07
2025-12-07 18:00:00,2016.66,2056.99,40.3299999999997,1.9606317969460088,40.3299999999997,1.9998413217894786,2025-12-07
2025-12-07 19:00:00,2077.88,2064.06,13.820000000000164,0.6695541796265692,-13.820000000000164,-0.6651009682946158,2025-12-07
2025-12-07 20:00:00,2026.88,1983.65,43.23000000000002,2.179315907544175,-43.23000000000002,-2.1328347016103573,2025-12-07
2025-12-07 21:00:00,1961.76,1889.8,71.96000000000004,3.8078103503016214,-71.96000000000004,-3.6681347361552907,2025-12-07
2025-12-07 22:00:00,1830.98,1889.99,59.00999999999999,3.1222387420039253,59.00999999999999,3.222864258484527,2025-12-07
2025-12-07 23:00:00,1961.43,1938.66,22.769999999999982,1.1745226083996152,-22.769999999999982,-1.1608877196739105,2025-12-07
2025-12-08 00:00:00,1957.01,1948.39,8.61999999999989,0.4424165593130682,-8.61999999999989,-0.4404678565771198,2025-12-08
2025-12-08 01:00:00,2042.4,1960.44,81.96000000000004,4.18069412988921,-81.96000000000004,-4.01292596944771,2025-12-08
2025-12-08 02:00:00,1991.49,1893.14,98.34999999999991,5.195072736300533,-98.34999999999991,-4.938513374408101,2025-12-08
2025-12-08 03:00:00,1789.1,1882.55,93.45000000000005,4.964011580037718,93.45000000000005,5.223296629590299,2025-12-08
2025-12-08 04:00:00,1785.85,1895.83,109.98000000000002,5.801153056972409,109.98000000000002,6.158411960690989,2025-12-08
2025-12-08 05:00:00,1973.16,1906.68,66.48000000000002,3.4866889042733975,-66.48000000000002,-3.3692148634677377,2025-12-08
2025-12-08 06:00:00,1968.42,1905.35,63.070000000000164,3.310152990264265,-63.070000000000164,-3.204092622509432,2025-12-08
2025-12-08 07:00:00,2016.67,1907.92,108.75,5.699924525137321,-108.75,-5.392553070160214,2025-12-08
2025-12-08 08:00:00,1968.39,1873.54,94.85000000000014,5.062608751347724,-94.85000000000014,-4.818658903977369,2025-12-08
2025-12-08 09:00:00,1785.05,1882.0,96.95000000000005,5.151434643995752,96.95000000000005,5.431220413994009,2025-12-08
2025-12-08 10:00:00,1805.26,1926.89,121.63000000000011,6.312244082433356,121.63000000000011,6.737533651662371,2025-12-08
2025-12-08 11:00:00,1967.07,2083.44,116.37000000000012,5.585474023729991,116.37000000000012,5.915905382116555,2025-12-08
2025-12-08 12:00:00,2029.52,2060.66,31.139999999999873,1.5111663253520657,31.139999999999873,1.534352950451332,2025-12-08
2025-12-08 13:00:00,1973.72,2052.03,78.31000000000017,3.8162210104140857,78.31000000000017,3.9676347202237485,2025-12-08
2025-12-08 14:00:00,2039.73,1993.18,46.549999999999955,2.3354639320081456,-46.549999999999955,-2.2821647963210796,2025-12-08
2025-12-08 15:00:00,2011.86,1961.24,50.61999999999989,2.5810201709122746,-50.61999999999989,-2.516079647689198,2025-12-08
2025-12-08 16:00:00,1901.21,1904.07,2.8599999999999,0.15020456180707117,2.8599999999999,0.15043051530340676,2025-12-08
2025-12-08 17:00:00,1859.14,1894.53,35.38999999999987,1.8680094799237739,35.38999999999987,1.9035683165334438,2025-12-08
2025-12-08 18:00:00,1834.47,1859.11,24.639999999999873,1.3253653629962656,24.639999999999873,1.3431672363134786,2025-12-08
2025-12-08 19:00:00,1809.89,1853.0,43.1099999999999,2.3264975715056613,43.1099999999999,2.3819127129272992,2025-12-08
2025-12-08 20:00:00,1806.95,1878.9,71.95000000000005,3.829368247378788,71.95000000000005,3.9818478651871962,2025-12-08
2025-12-08 21:00:00,1999.66,1858.95,140.71000000000004,7.569326770488718,-140.71000000000004,-7.0366962383605225,2025-12-08
2025-12-08 22:00:00,1989.18,1885.53,103.65000000000009,5.497128128430738,-103.65000000000009,-5.210689831991076,2025-12-08
2025-12-08 23:00:00,1802.63,1901.93,99.29999999999995,5.221012340096636,99.29999999999995,5.508617963752958,2025-12-08
2025-12-09 00:00:00,1814.56,1886.17,71.61000000000013,3.7965824925643035,71.61000000000013,3.946411251212422,2025-12-09
2025-12-09 01:00:00,1816.08,1908.15,92.07000000000016,4.825092366952291,92.07000000000016,5.069710585436774,2025-12-09
2025-12-09 02:00:00,1812.44,1846.48,34.039999999999964,1.8435076469823644,34.039999999999964,1.8781311381342258,2025-12-09
2025-12-09 03:00:00,1812.14,1831.04,18.899999999999864,1.0322002796225023,18.899999999999864,1.0429657752712187,2025-12-09
2025-12-09 04:00:00,1815.28,1816.85,1.5699999999999363,0.08641329774059149,1.5699999999999363,0.08648803490370281,2025-12-09
2025-12-09 05:00:00,1758.93,1829.52,70.58999999999992,3.8583890856618086,70.58999999999992,4.013235319199736,2025-12-09
2025-12-09 06:00:00,1818.94,1825.03,6.089999999999918,0.3336931447702185,6.089999999999918,0.3348103840698384,2025-12-09
2025-12-09 07:00:00,1810.58,1821.87,11.289999999999964,0.6196929528451517,11.289999999999964,0.6235570922024967,2025-12-09
2025-12-09 08:00:00,1811.84,1821.65,9.810000000000173,0.5385227678203921,9.810000000000173,0.5414385376192254,2025-12-09
2025-12-09 09:00:00,1824.36,1890.21,65.85000000000014,3.4837399019156674,65.85000000000014,3.609484970071704,2025-12-09
2025-12-09 10:00:00,1812.48,1887.6,75.11999999999989,3.979656706929428,75.11999999999989,4.144597457627112,2025-12-09
2025-12-09 11:00:00,1959.85,1959.25,0.599999999999909,0.030623963251239453,-0.599999999999909,-0.030614587851106417,2025-12-09
2025-12-09 12:00:00,2045.93,2007.76,38.17000000000007,1.9011236402757339,-38.17000000000007,-1.8656552276959657,2025-12-09
2025-12-09 13:00:00,1993.81,2068.5,74.69000000000005,3.6108291032148925,74.69000000000005,3.7460941614296277,2025-12-09
2025-12-09 14:00:00,2067.93,2097.81,29.88000000000011,1.4243425286370124,29.88000000000011,1.4449231840536243,2025-12-09
2025-12-09 15:00:00,2092.9,2076.11,16.789999999999964,0.8087240078801202,-16.789999999999964,-0.8022361316833084,2025-12-09
2025-12-09 16:00:00,2120.56,2036.04,84.51999999999998,4.151195457849551,-84.51999999999998,-3.985739615950503,2025-12-09
2025-12-09 17:00:00,2055.91,2053.91,2.0,0.09737525013267379,-2.0,-0.09728052298009154,2025-12-09
2025-12-09 18:00:00,2084.36,2012.63,71.73000000000002,3.5639933817939715,-71.73000000000002,-3.441344105624749,2025-12-09
2025-12-09 19:00:00,2024.01,2019.52,4.490000000000009,0.2223300586277932,-4.490000000000009,-0.22183684863217126,2025-12-09
2025-12-09 20:00:00,2035.12,2008.73,26.389999999999873,1.313765413968023,-26.389999999999873,-1.2967294311883266,2025-12-09
2025-12-09 21:00:00,2028.62,1900.45,128.16999999999985,6.744192165013541,-128.16999999999985,-6.318088158452537,2025-12-09
2025-12-09 22:00:00,1968.32,1934.76,33.559999999999945,1.7345820670263985,-33.559999999999945,-1.7050073158835932,2025-12-09
2025-12-09 23:00:00,2029.35,1914.59,114.75999999999999,5.993972599877781,-114.75999999999999,-5.655012688791978,2025-12-09
2025-12-10 00:00:00,2012.79,1954.98,57.809999999999945,2.9570634993708347,-57.809999999999945,-2.8721327113111625,2025-12-10
2025-12-10 01:00:00,2160.81,1972.2,188.6099999999999,9.563431700638874,-188.6099999999999,-8.72867119274716,2025-12-10
2025-12-10 02:00:00,2035.67,1951.02,84.65000000000009,4.338756137815096,-84.65000000000009,-4.158336076083063,2025-12-10
2025-12-10 03:00:00,2010.43,1887.96,122.47000000000003,6.486895908811628,-122.47000000000003,-6.091731619603768,2025-12-10
2025-12-10 04:00:00,2017.71,1901.53,116.18000000000006,6.109816831709206,-116.18000000000006,-5.758012796685354,2025-12-10
2025-12-10 05:00:00,2030.01,1896.19,133.81999999999994,7.057309657787454,-133.81999999999994,-6.592085753272148,2025-12-10
2025-12-10 06:00:00,1788.58,1883.1,94.51999999999998,5.019382932398703,94.51999999999998,5.284639210994196,2025-12-10
2025-12-10 07:00:00,1968.89,1802.18,166.71000000000004,9.250463327747507,-166.71000000000004,-8.467207411282502,2025-12-10
2025-12-10 08:00:00,1732.03,1843.93,111.90000000000009,6.068560086337339,111.90000000000009,6.460627125396217,2025-12-10
2025-12-10 09:00:00,2004.21,1918.05,86.16000000000008,4.492062250723396,-86.16000000000008,-4.298950708758068,2025-12-10
2025-12-10 10:00:00,1985.78,1961.16,24.61999999999989,1.2553794692936777,-24.61999999999989,-1.2398150852561658,2025-12-10
2025-12-10 11:00:00,1977.62,2046.31,68.69000000000005,3.356773900337684,68.69000000000005,3.4733669764666653,2025-12-10
2025-12-10 12:00:00,2069.54,2082.34,12.800000000000182,0.6146930856632529,12.800000000000182,0.6184949312407676,2025-12-10
2025-12-10 13:00:00,2023.19,2077.56,54.36999999999989,2.617012264387064,54.36999999999989,2.687340289345039,2025-12-10
2025-12-10 14:00:00,2100.84,1982.81,118.0300000000002,5.952663139685608,-118.0300000000002,-5.618228898916633,2025-12-10
2025-12-10 15:00:00,2036.57,1974.43,62.13999999999987,3.1472374305495694,-62.13999999999987,-3.051208649837711,2025-12-10
2025-12-10 16:00:00,2037.65,2030.01,7.6400000000001,0.3763528258481535,-7.6400000000001,-0.3749417220818148,2025-12-10
2025-12-10 17:00:00,2250.15,2018.7,231.45000000000005,11.465299450141183,-231.45000000000005,-10.28598093460436,2025-12-10
2025-12-10 18:00:00,2027.21,1958.8,68.41000000000008,3.492444353685934,-68.41000000000008,-3.3745887204581706,2025-12-10
2025-12-10 19:00:00,1912.06,1936.22,24.160000000000082,1.2477920897418724,24.160000000000082,1.2635586749369832,2025-12-10
2025-12-10 20:00:00,2013.42,1901.99,111.43000000000006,5.858600728710459,-111.43000000000006,-5.53436441477685,2025-12-10
2025-12-10 21:00:00,1907.58,2030.09,122.50999999999999,6.034707820835529,122.50999999999999,6.422273246731461,2025-12-10
2025-12-10 22:00:00,2110.9,1917.6,193.30000000000018,10.080308719232384,-193.30000000000018,-9.157231512624955,2025-12-10
2025-12-10 23:00:00,1798.43,1886.99,88.55999999999995,4.693188623151153,88.55999999999995,4.924295079597201,2025-12-10
